潘基文访问马达加斯加 呼吁为和解进程建立包容性的对话	联合国人权高专办欢迎刚果民主共和国各方签署政治协议	1.0	Group 0
潘基文访问马达加斯加 呼吁为和解进程建立包容性的对话	联合国欢迎布隆迪释放五名被控策划政变者	0.77	Group 0
潘基文访问马达加斯加 呼吁为和解进程建立包容性的对话	刚果（金）总统选举推迟一周   联合国安理会敦促各方确保对话和透明	0.83	Group 0
潘基文访问马达加斯加 呼吁为和解进程建立包容性的对话	秘书长特使：非洲大湖区安全局势依然脆弱 “3·23”运动死灰复燃令人担忧	0.91	Group 0
潘基文访问马达加斯加 呼吁为和解进程建立包容性的对话	副秘书长拉德苏：马里政治进程处于关键时刻   安全局势充满变数	0.91	Group 0
潘基文访问马达加斯加 呼吁为和解进程建立包容性的对话	潘基文出席突尼斯就业大会   强调青年就业问题事关可持续发展	0.83	Group 0
潘基文访问马达加斯加 呼吁为和解进程建立包容性的对话	联合国驻南苏丹特派团呼吁“武装青年”停止向琼莱州首府进发	0.91	Group 0
秘书长建议安理会修订联合国中非和乍得特派团的任务授权	联合国欢迎布隆迪释放五名被控策划政变者	0.77	Group 0
秘书长建议安理会修订联合国中非和乍得特派团的任务授权	秘书长特使：非洲大湖区安全局势依然脆弱 “3·23”运动死灰复燃令人担忧	0.91	Group 0
秘书长建议安理会修订联合国中非和乍得特派团的任务授权	难民署：中非共和国1万5000受困平民随时可能遭受暴力攻击	1.0	Group 0
秘书长建议安理会修订联合国中非和乍得特派团的任务授权	潘基文访问马达加斯加 呼吁为和解进程建立包容性的对话	0.83	Group 0
秘书长建议安理会修订联合国中非和乍得特派团的任务授权	副秘书长拉德苏：马里政治进程处于关键时刻   安全局势充满变数	0.91	Group 0
秘书长建议安理会修订联合国中非和乍得特派团的任务授权	潘基文出席突尼斯就业大会   强调青年就业问题事关可持续发展	1.0	Group 0
秘书长建议安理会修订联合国中非和乍得特派团的任务授权	粮食计划署：埃塞俄比亚洪水灾情严重	0.91	Group 0
秘书长建议安理会修订联合国中非和乍得特派团的任务授权	联合国秘书长潘基文出访莫桑比克	0.83	Group 0
秘书长建议安理会修订联合国中非和乍得特派团的任务授权	刚果（金）总统选举推迟一周   联合国安理会敦促各方确保对话和透明	0.83	Group 0
秘书长建议安理会修订联合国中非和乍得特派团的任务授权	世卫组织和儿基会为非洲1亿160万儿童提供脊灰炎免疫	0.83	Group 0
秘书长建议安理会修订联合国中非和乍得特派团的任务授权	联合国人权高专办欢迎刚果民主共和国各方签署政治协议	0.83	Group 0
副秘书长奥布莱恩在安理会呼吁所有有影响力的国家推动在叙利亚阿勒颇实现人道停火	以色列取消“人权观察组织”负责人的工作许可 联合国人权专家呼吁撤销这一决定	0.71	Group 2
伊朗上千名示威者被捕 联合国敦促当局避免过度使用武力	UN chief ‘optimistic’  over peace efforts to denuclearize Korean Peninsula	0.82	Group 1
伊朗上千名示威者被捕 联合国敦促当局避免过度使用武力	俄罗斯：克里米亚的“入俄”公投是回归历史	0.77	Group 1
伊朗上千名示威者被捕 联合国敦促当局避免过度使用武力	61届联大期间条约活动重点是“跨境”	0.8	Group 1
伊朗上千名示威者被捕 联合国敦促当局避免过度使用武力	纪念联合国日 ：秘书长发起全球对话以建设“我们希望的未来”	0.93	Group 1
伊朗上千名示威者被捕 联合国敦促当局避免过度使用武力	人权高专皮莱：尼泊尔“真相与和解委员会”不能赦免严重侵权者	0.71	Group 1
伊朗上千名示威者被捕 联合国敦促当局避免过度使用武力	“联合国核查和检查机制”行动在吉布提正式启动 潘基文表示欢迎	0.86	Group 1
伊朗上千名示威者被捕 联合国敦促当局避免过度使用武力	联合国欢迎国际移民组织正式加入联合国大家庭	0.71	Group 1
利比亚：联合国特别代表对冲突各方同意举行大选表示赞扬	联合国特使：非洲道路不安全状况为全球之最  急需采取更多行动	0.77	Group 0
利比亚：联合国特别代表对冲突各方同意举行大选表示赞扬	妇女发展全球领袖峰会开幕  潘基文呼吁各国将承诺变为行动	0.77	Group 0
利比亚：联合国特别代表对冲突各方同意举行大选表示赞扬	常务副秘书长：投资于萨赫勒的和平将会带来全球红利	0.71	Group 0
利比亚：联合国特别代表对冲突各方同意举行大选表示赞扬	联合国车队在马里遇袭 _两名维和人员丧生	0.71	Group 0
秘书长特别代表：巩固政治成果 应对和平与安全威胁是刚果民主共和国所面临的严峻挑战	几内亚南部暴发新埃博拉疫情以致三人死亡	0.74	Group 0
秘书长特别代表：巩固政治成果 应对和平与安全威胁是刚果民主共和国所面临的严峻挑战	潘基文出席突尼斯就业大会   强调青年就业问题事关可持续发展	0.75	Group 0
秘书长特别代表：巩固政治成果 应对和平与安全威胁是刚果民主共和国所面临的严峻挑战	秘书长建议安理会修订联合国中非和乍得特派团的任务授权	0.75	Group 0
秘书长特别代表：巩固政治成果 应对和平与安全威胁是刚果民主共和国所面临的严峻挑战	区域保护部队开始部署    联合国南苏丹特派团兵力得到增强	0.82	Group 0
秘书长特别代表：巩固政治成果 应对和平与安全威胁是刚果民主共和国所面临的严峻挑战	安理会对南苏丹安全和人道局势表示严重关切	0.78	Group 0
秘书长特别代表：巩固政治成果 应对和平与安全威胁是刚果民主共和国所面临的严峻挑战	难民署：中非共和国1万5000受困平民随时可能遭受暴力攻击	0.75	Group 0
秘书长特别代表：巩固政治成果 应对和平与安全威胁是刚果民主共和国所面临的严峻挑战	联合国车队在马里遇袭 _两名维和人员丧生	0.71	Group 0
秘书长特别代表：巩固政治成果 应对和平与安全威胁是刚果民主共和国所面临的严峻挑战	检察官请求国际刑事法院向刚果（金）两名叛军领袖签发逮捕令	0.89	Group 0
伊拉克示威：联合国呼吁通过谈判终止暴力的“恶性循环”	UN chief ‘optimistic’  over peace efforts to denuclearize Korean Peninsula	0.78	Group 1
伊拉克示威：联合国呼吁通过谈判终止暴力的“恶性循环”	纪念联合国日 ：秘书长发起全球对话以建设“我们希望的未来”	0.88	Group 1
伊拉克示威：联合国呼吁通过谈判终止暴力的“恶性循环”	61届联大期间条约活动重点是“跨境”	0.75	Group 1
伊拉克示威：联合国呼吁通过谈判终止暴力的“恶性循环”	伊朗上千名示威者被捕 联合国敦促当局避免过度使用武力	0.82	Group 1
伊拉克示威：联合国呼吁通过谈判终止暴力的“恶性循环”	“联合国核查和检查机制”行动在吉布提正式启动 潘基文表示欢迎	0.8	Group 1
联合国报告：针对侵犯人权受害者和人权捍卫者的报复行为“令人震惊”	联合国秘书长敦促防止世界滑入全面衰退	0.73	Group 1
常务副秘书长：投资于萨赫勒的和平将会带来全球红利	难民署为尼日利亚募捐呼吁追加950万美元 试图缓解东北部难民返乡问题	0.83	Group 0
常务副秘书长：投资于萨赫勒的和平将会带来全球红利	联合国特使：非洲道路不安全状况为全球之最  急需采取更多行动	0.77	Group 0
常务副秘书长：投资于萨赫勒的和平将会带来全球红利	特别代表：除非利比亚的经济挑战得到解决   否则该国的人道危机将进一步恶化	0.86	Group 0
联合国发布13.5亿美元拉丁美洲和加勒比区域计划 帮助当地委内瑞拉难民和移民以及收容社区	俄罗斯：克里米亚的“入俄”公投是回归历史	0.83	Group 1
联合国发布13.5亿美元拉丁美洲和加勒比区域计划 帮助当地委内瑞拉难民和移民以及收容社区	“联合国核查和检查机制”行动在吉布提正式启动 潘基文表示欢迎	0.77	Group 1
联合国发布13.5亿美元拉丁美洲和加勒比区域计划 帮助当地委内瑞拉难民和移民以及收容社区	联合国欢迎国际移民组织正式加入联合国大家庭	0.77	Group 1
联合国发布13.5亿美元拉丁美洲和加勒比区域计划 帮助当地委内瑞拉难民和移民以及收容社区	61届联大期间条约活动重点是“跨境”	0.71	Group 1
联合国发布13.5亿美元拉丁美洲和加勒比区域计划 帮助当地委内瑞拉难民和移民以及收容社区	人权高专皮莱：尼泊尔“真相与和解委员会”不能赦免严重侵权者	0.77	Group 1
区域保护部队开始部署    联合国南苏丹特派团兵力得到增强	刚果（金）总统选举推迟一周   联合国安理会敦促各方确保对话和透明	0.77	Group 0
区域保护部队开始部署    联合国南苏丹特派团兵力得到增强	潘基文访问马达加斯加 呼吁为和解进程建立包容性的对话	0.77	Group 0
区域保护部队开始部署    联合国南苏丹特派团兵力得到增强	联合国人权高专办欢迎刚果民主共和国各方签署政治协议	0.77	Group 0
区域保护部队开始部署    联合国南苏丹特派团兵力得到增强	副秘书长拉德苏：马里政治进程处于关键时刻   安全局势充满变数	0.83	Group 0
区域保护部队开始部署    联合国南苏丹特派团兵力得到增强	秘书长建议安理会修订联合国中非和乍得特派团的任务授权	0.92	Group 0
区域保护部队开始部署    联合国南苏丹特派团兵力得到增强	难民署：中非共和国1万5000受困平民随时可能遭受暴力攻击	0.92	Group 0
区域保护部队开始部署    联合国南苏丹特派团兵力得到增强	联合国欢迎布隆迪释放五名被控策划政变者	0.71	Group 0
区域保护部队开始部署    联合国南苏丹特派团兵力得到增强	联合国车队在马里遇袭 _两名维和人员丧生	0.86	Group 0
区域保护部队开始部署    联合国南苏丹特派团兵力得到增强	粮食计划署：埃塞俄比亚洪水灾情严重	0.83	Group 0
区域保护部队开始部署    联合国南苏丹特派团兵力得到增强	联合国秘书长潘基文出访莫桑比克	0.77	Group 0
区域保护部队开始部署    联合国南苏丹特派团兵力得到增强	世卫组织和儿基会为非洲1亿160万儿童提供脊灰炎免疫	0.77	Group 0
区域保护部队开始部署    联合国南苏丹特派团兵力得到增强	潘基文出席突尼斯就业大会   强调青年就业问题事关可持续发展	0.92	Group 0
区域保护部队开始部署    联合国南苏丹特派团兵力得到增强	秘书长特使：非洲大湖区安全局势依然脆弱 “3·23”运动死灰复燃令人担忧	0.83	Group 0
61届联大期间条约活动重点是“跨境”	UN chief ‘optimistic’  over peace efforts to denuclearize Korean Peninsula	0.75	Group 1
61届联大期间条约活动重点是“跨境”	俄罗斯：克里米亚的“入俄”公投是回归历史	0.83	Group 1
61届联大期间条约活动重点是“跨境”	联合国欢迎国际移民组织正式加入联合国大家庭	0.77	Group 1
61届联大期间条约活动重点是“跨境”	“联合国核查和检查机制”行动在吉布提正式启动 潘基文表示欢迎	0.92	Group 1
61届联大期间条约活动重点是“跨境”	人权高专皮莱：尼泊尔“真相与和解委员会”不能赦免严重侵权者	0.77	Group 1
停火谈判产生效果_ 也门西部家庭六个月来首次得到急救物资	伊拉克示威：联合国呼吁通过谈判终止暴力的“恶性循环”	0.78	Group 1
停火谈判产生效果_ 也门西部家庭六个月来首次得到急救物资	纪念联合国日 ：秘书长发起全球对话以建设“我们希望的未来”	0.88	Group 1
停火谈判产生效果_ 也门西部家庭六个月来首次得到急救物资	61届联大期间条约活动重点是“跨境”	0.75	Group 1
停火谈判产生效果_ 也门西部家庭六个月来首次得到急救物资	伊朗上千名示威者被捕 联合国敦促当局避免过度使用武力	0.82	Group 1
停火谈判产生效果_ 也门西部家庭六个月来首次得到急救物资	UN chief ‘optimistic’  over peace efforts to denuclearize Korean Peninsula	0.89	Group 1
停火谈判产生效果_ 也门西部家庭六个月来首次得到急救物资	“联合国核查和检查机制”行动在吉布提正式启动 潘基文表示欢迎	0.8	Group 1
联合国人权高专办欢迎刚果民主共和国各方签署政治协议	刚果（金）总统选举推迟一周   联合国安理会敦促各方确保对话和透明	0.83	Group 0
联合国人权高专办欢迎刚果民主共和国各方签署政治协议	联合国秘书长潘基文出访莫桑比克	0.83	Group 0
联合国人权高专办欢迎刚果民主共和国各方签署政治协议	联合国欢迎布隆迪释放五名被控策划政变者	0.77	Group 0
联合国人权高专办欢迎刚果民主共和国各方签署政治协议	世卫组织和儿基会为非洲1亿160万儿童提供脊灰炎免疫	0.83	Group 0
联合国人权高专办欢迎刚果民主共和国各方签署政治协议	秘书长特使：非洲大湖区安全局势依然脆弱 “3·23”运动死灰复燃令人担忧	0.91	Group 0
联合国人权高专办欢迎刚果民主共和国各方签署政治协议	特别代表：除非利比亚的经济挑战得到解决   否则该国的人道危机将进一步恶化	0.77	Group 0
联合国人权高专办欢迎刚果民主共和国各方签署政治协议	粮食计划署：埃塞俄比亚洪水灾情严重	0.91	Group 0
联合国人权高专办欢迎刚果民主共和国各方签署政治协议	副秘书长拉德苏：马里政治进程处于关键时刻   安全局势充满变数	0.91	Group 0
联合国人权高专办欢迎刚果民主共和国各方签署政治协议	联合国驻南苏丹特派团呼吁“武装青年”停止向琼莱州首府进发	0.91	Group 0
潘基文：世界需要年轻一代去推进不同文化之间的包容与尊重	联合国欢迎国际移民组织正式加入联合国大家庭	0.77	Group 1
潘基文：世界需要年轻一代去推进不同文化之间的包容与尊重	全球300城市市长聚首论坛 讨论迅速结束艾滋病传播	0.71	Group 1
潘基文：世界需要年轻一代去推进不同文化之间的包容与尊重	61届联大期间条约活动重点是“跨境”	0.71	Group 1
潘基文：世界需要年轻一代去推进不同文化之间的包容与尊重	联合国发布13.5亿美元拉丁美洲和加勒比区域计划 帮助当地委内瑞拉难民和移民以及收容社区	0.71	Group 1
潘基文：世界需要年轻一代去推进不同文化之间的包容与尊重	纪念联合国日 ：秘书长发起全球对话以建设“我们希望的未来”	0.71	Group 1
潘基文：世界需要年轻一代去推进不同文化之间的包容与尊重	“联合国核查和检查机制”行动在吉布提正式启动 潘基文表示欢迎	0.77	Group 1
潘基文：世界需要年轻一代去推进不同文化之间的包容与尊重	俄罗斯：克里米亚的“入俄”公投是回归历史	0.83	Group 1
潘基文：世界需要年轻一代去推进不同文化之间的包容与尊重	人权高专皮莱：尼泊尔“真相与和解委员会”不能赦免严重侵权者	0.77	Group 1
联合国欢迎国际移民组织正式加入联合国大家庭	联大举行全球反恐战略第四次审评大会	0.83	Group 1
联合国欢迎国际移民组织正式加入联合国大家庭	人权高专皮莱：尼泊尔“真相与和解委员会”不能赦免严重侵权者	0.83	Group 1
联合国欢迎国际移民组织正式加入联合国大家庭	俄罗斯：克里米亚的“入俄”公投是回归历史	0.91	Group 1
联合国专家对以色列部队今年杀害第六名巴勒斯坦儿童表示震惊	儿基会呼吁国际社会采取紧急行动 解决叙利亚危机所带来的童工问题	0.77	Group 2
联合国专家对以色列部队今年杀害第六名巴勒斯坦儿童表示震惊	叙利亚问题“行动小组”外长会议通过联合公报	0.86	Group 2
联合国专家对以色列部队今年杀害第六名巴勒斯坦儿童表示震惊	以色列取消“人权观察组织”负责人的工作许可 联合国人权专家呼吁撤销这一决定	0.75	Group 2
联合国专家对以色列部队今年杀害第六名巴勒斯坦儿童表示震惊	潘基文秘书长对叙利亚巴勒斯坦难民营遭空袭表达关注	0.86	Group 2
联合国缅甸驻地协调员谴责若开邦针对安全部队的袭击事件	潘基文强调缅甸政府应确保2010年大选自由公正及包容各方	0.8	Group 3
联合国缅甸驻地协调员谴责若开邦针对安全部队的袭击事件	柬埔寨法院特别法庭补发当地雇员拖欠工资	0.83	Group 3
安理会代表团访问缅甸若开邦  实地考察罗兴亚人处境	联合国缅甸驻地协调员谴责若开邦针对安全部队的袭击事件	0.91	Group 3
安理会代表团访问缅甸若开邦  实地考察罗兴亚人处境	柬埔寨法院特别法庭补发当地雇员拖欠工资	0.77	Group 3
“联合国核查和检查机制”行动在吉布提正式启动 潘基文表示欢迎	人权高专皮莱：尼泊尔“真相与和解委员会”不能赦免严重侵权者	0.83	Group 1
“联合国核查和检查机制”行动在吉布提正式启动 潘基文表示欢迎	UN chief ‘optimistic’  over peace efforts to denuclearize Korean Peninsula	0.8	Group 1
“联合国核查和检查机制”行动在吉布提正式启动 潘基文表示欢迎	联合国欢迎国际移民组织正式加入联合国大家庭	0.83	Group 1
“联合国核查和检查机制”行动在吉布提正式启动 潘基文表示欢迎	俄罗斯：克里米亚的“入俄”公投是回归历史	0.91	Group 1
难民署欢迎非盟与卢旺达同意接收从利比亚疏散的难民	联合国秘书长呼吁乌干达举行“包容、透明与和平”的选举	0.71	Group 0
难民署欢迎非盟与卢旺达同意接收从利比亚疏散的难民	常务副秘书长：投资于萨赫勒的和平将会带来全球红利	0.71	Group 0
安理会对南苏丹安全和人道局势表示严重关切	联合国车队在马里遇袭 _两名维和人员丧生	0.8	Group 0
安理会对南苏丹安全和人道局势表示严重关切	世卫组织和儿基会为非洲1亿160万儿童提供脊灰炎免疫	0.71	Group 0
安理会对南苏丹安全和人道局势表示严重关切	联合国人权高专办欢迎刚果民主共和国各方签署政治协议	0.71	Group 0
